18:17:06 INFO  manager.ApplicationManager - All tests start in Chrome
18:17:28 INFO  manager.MyListener - start search for element with locator->>By.xpath: //span[.='Save']
18:17:28 INFO  manager.MyListener - element with locator->> By.xpath: //span[.='Save'] was found
18:17:28 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: section#header div[class=title] h2
18:17:28 INFO  manager.MyListener - element with locator->> By.cssSelector: section#header div[class=title] h2 was found
18:17:28 INFO  manager.MyListener - start search for element with locator->>By.id: experience
18:17:28 INFO  manager.MyListener - element with locator->> By.id: experience was found
18:17:28 INFO  manager.MyListener - start search for element with locator->>By.id: startDate
18:17:29 INFO  manager.MyListener - element with locator->> By.id: startDate was found
18:17:31 INFO  manager.MyListener - start search for element with locator->>By.id: endDate
18:17:31 INFO  manager.MyListener - element with locator->> By.id: endDate was found
18:17:31 INFO  manager.MyListener - start search for element with locator->>By.id: companyName
18:17:31 INFO  manager.MyListener - element with locator->> By.id: companyName was found
18:17:32 INFO  manager.MyListener - start search for element with locator->>By.id: companyLocation
18:17:32 INFO  manager.MyListener - element with locator->> By.id: companyLocation was found
18:17:32 INFO  manager.MyListener - start search for element with locator->>By.id: url
18:17:32 INFO  manager.MyListener - element with locator->> By.id: url was found
18:17:33 INFO  manager.MyListener - start search for element with locator->>By.id: position
18:17:33 INFO  manager.MyListener - element with locator->> By.id: position was found
18:17:33 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: button[type='submit']
18:17:33 INFO  manager.MyListener - element with locator->> By.cssSelector: button[type='submit'] was found
18:17:33 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: section#experience ul
18:17:33 INFO  manager.MyListener - element with locator->> By.cssSelector: section#experience ul was found
18:17:33 INFO  manager.MyListener - start search for element with locator->>By.xpath: //*[.=' Preview ']
18:17:33 INFO  manager.MyListener - element with locator->> By.xpath: //*[.=' Preview '] was found
18:17:34 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: div[class=slider] div:nth-child(4)
18:17:34 INFO  manager.MyListener - element with locator->> By.cssSelector: div[class=slider] div:nth-child(4) was found
18:17:34 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: div[class=header] button:first-of-type
18:17:34 INFO  manager.MyListener - element with locator->> By.cssSelector: div[class=header] button:first-of-type was found
18:17:39 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: div[class=header] button:last-of-type
18:17:39 INFO  manager.MyListener - element with locator->> By.cssSelector: div[class=header] button:last-of-type was found
18:17:40 INFO  manager.MyListener - start search for element with locator->>By.xpath: //*[.='Publish ']
18:17:40 INFO  manager.MyListener - element with locator->> By.xpath: //*[.='Publish '] was found
18:17:40 INFO  manager.MyListener - start search for element with locator->>By.xpath: //a[.='Sign In']
18:17:40 INFO  manager.MyListener - element with locator->> By.xpath: //a[.='Sign In'] was found
18:17:40 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: input#email
18:17:40 INFO  manager.MyListener - element with locator->> By.cssSelector: input#email was found
18:17:41 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: input#email
18:17:41 INFO  manager.MyListener - element with locator->> By.cssSelector: input#email was found
18:17:41 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: input#password
18:17:41 INFO  manager.MyListener - element with locator->> By.cssSelector: input#password was found
18:17:42 INFO  manager.MyListener - start search for element with locator->>By.cssSelector:  button[type='submit']
18:17:42 INFO  manager.MyListener - element with locator->> By.cssSelector:  button[type='submit'] was found
18:17:42 INFO  manager.MyListener - start search for element with locator->>By.xpath: //*[@class='cdk-overlay-container']
18:17:42 INFO  manager.MyListener - element with locator->> By.xpath: //*[@class='cdk-overlay-container'] was found
18:17:42 INFO  tests.TestBase - end to test method ->>createResume
