18:18:34 INFO  manager.ApplicationManager - All tests start in Chrome
18:19:06 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: div[class=slider] div:nth-child(4)
18:19:06 INFO  manager.MyListener - element with locator->> By.cssSelector: div[class=slider] div:nth-child(4) was found
18:19:07 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: div[class=header] button:first-of-type
18:19:07 INFO  manager.MyListener - element with locator->> By.cssSelector: div[class=header] button:first-of-type was found
18:19:12 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: div[class=header] button:last-of-type
18:19:12 INFO  manager.MyListener - element with locator->> By.cssSelector: div[class=header] button:last-of-type was found
18:19:12 INFO  manager.MyListener - start search for element with locator->>By.xpath: //*[.='Publish ']
18:19:13 INFO  manager.MyListener - element with locator->> By.xpath: //*[.='Publish '] was found
18:19:13 INFO  manager.MyListener - start search for element with locator->>By.xpath: //a[.='Sign In']
18:19:13 INFO  manager.MyListener - element with locator->> By.xpath: //a[.='Sign In'] was found
18:19:14 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: input#email
18:19:14 INFO  manager.MyListener - element with locator->> By.cssSelector: input#email was found
18:19:14 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: input#email
18:19:14 INFO  manager.MyListener - element with locator->> By.cssSelector: input#email was found
18:19:15 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: input#password
18:19:15 INFO  manager.MyListener - element with locator->> By.cssSelector: input#password was found
18:19:15 INFO  manager.MyListener - start search for element with locator->>By.cssSelector:  button[type='submit']
18:19:15 INFO  manager.MyListener - element with locator->> By.cssSelector:  button[type='submit'] was found
18:19:15 INFO  manager.MyListener - start search for element with locator->>By.xpath: //*[@class='cdk-overlay-container']
18:19:15 INFO  manager.MyListener - element with locator->> By.xpath: //*[@class='cdk-overlay-container'] was found
18:19:15 INFO  tests.TestBase - end to test method ->>createResume
