20:10:13 INFO  manager.ApplicationManager - All tests start in Chrome
20:10:16 INFO  manager.MyListener - start search for element with locator->>By.xpath: //*[text()=' logout ']
20:10:26 INFO  manager.MyListener - element with locator->> By.xpath: //*[text()=' logout '] was found
20:10:26 INFO  manager.MyListener - start search for element with locator->>By.xpath: //*[.='sign in']
20:10:26 INFO  manager.MyListener - element with locator->> By.xpath: //*[.='sign in'] was found
20:10:26 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: input#email
20:10:27 INFO  manager.MyListener - element with locator->> By.cssSelector: input#email was found
20:10:28 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: input#password
20:10:28 INFO  manager.MyListener - element with locator->> By.cssSelector: input#password was found
20:10:28 INFO  manager.MyListener - start search for element with locator->>By.cssSelector:  button[type='submit']
20:10:28 INFO  manager.MyListener - element with locator->> By.cssSelector:  button[type='submit'] was found
20:10:28 INFO  tests.TestBase - start to test method ->>deleteByName
20:10:28 INFO  manager.MyListener - start search for element with locator->>By.cssSelector: ul[class='ng-star-inserted'] li cv-seeker-cv-row
20:10:30 INFO  manager.MyListener - element with locator->> By.cssSelector: ul[class='ng-star-inserted'] li cv-seeker-cv-row was found
20:10:30 INFO  manager.HelperBase - Total amount of already created CV = ->>66
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:30 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:31 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:32 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:32 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:32 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:32 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:32 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:32 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:32 INFO  manager.HelperBase - Total CV to be deleted = 0
20:10:32 INFO  tests.TestBase - end to test method ->>deleteByName
